From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_033506	-0.9	0.326	489.63	26261	Homo sapiens	F-box protein 24(FBXO24)	FBXO24
NM_033512	-2.75	0.342	193649.62	85453	Homo sapiens	TSPY like 5(TSPYL5)	TSPYL5
NM_033518	-0.11	0.954	533.65	92745	Homo sapiens	solute carrier family 38 member 5(SLC38A5)	SLC38A5
NM_033529	-1.03	0.141	4214.05	728642	Homo sapiens	cyclin dependent kinase 11A(CDK11A)	CDK11A
NM_033540	-0.87	0.171	33570.66	55669	Homo sapiens	mitofusin 1(MFN1)	MFN1
NM_033542	-0.32	0.668	18435.79	90196	Homo sapiens	SYS1, golgi trafficking protein(SYS1)	SYS1
NM_033543	-3.77	0.179	13.66	90273	Homo sapiens	carcinoembryonic antigen related cell adhesion molecule 21(CEACAM21)	CEACAM21
NM_033544	-0.46	0.657	4439.37	91433	Homo sapiens	RCC1 domain containing 1(RCCD1)	RCCD1
NM_033549	-0.92	0.254	8561.36	90933	Homo sapiens	tripartite motif containing 41(TRIM41)	TRIM41
NM_033550	-0.56	0.736	6325.42	112858	Homo sapiens	TP53 regulating kinase(TP53RK)	TP53RK
NM_033629	-0.24	0.794	726.59	11277	Homo sapiens	three prime repair exonuclease 1(TREX1)	TREX1
NM_033630	-0.82	0.335	446.51	51282	Homo sapiens	SCAN domain containing 1(SCAND1)	SCAND1
NM_033632	-0.08	0.632	618.78	55294	Homo sapiens	F-box and WD repeat domain containing 7(FBXW7)	FBXW7
NM_033637	-0.52	0.0746	22077.61	8945	Homo sapiens	beta-transducin repeat containing E3 ubiquitin protein ligase(BTRC)	BTRC
NM_033642	-5.4	0.343	2325.05	2258	Homo sapiens	fibroblast growth factor 13(FGF13)	FGF13
NM_033657	-0.62	0.214	32011.24	7818	Homo sapiens	death associated protein 3(DAP3)	DAP3
NM_033663	-0.19	0.142	1.14	1814	Homo sapiens	dopamine receptor D3(DRD3)	DRD3
NM_033668	-0.94	0.228	1300.61	3688	Homo sapiens	integrin subunit beta 1(ITGB1)	ITGB1
NM_033670	-3.99	0.277	473.58	85417	Homo sapiens	cyclin B3(CCNB3)	CCNB3
NM_052813	-1.61	0.189	1707.5	64170	Homo sapiens	caspase recruitment domain family member 9(CARD9)	CARD9
NM_052814	-1.66	0.309	123.99	64170	Homo sapiens	caspase recruitment domain family member 9(CARD9)	CARD9
NM_052818	-2.13	0.0843	867.67	90634	Homo sapiens	NEDD4 binding protein 2 like 1(N4BP2L1)	N4BP2L1
NM_052821	-1.02	0.282	4517.36	11091	Homo sapiens	WD repeat domain 5(WDR5)	WDR5
NM_052832	-1.5	0.236	256.24	115111	Homo sapiens	solute carrier family 26 member 7(SLC26A7)	SLC26A7
NM_052834	-0.14	0.774	17366.88	23335	Homo sapiens	WD repeat domain 7(WDR7)	WDR7
NM_052836	-7.4	0.347	168.84	64072	Homo sapiens	cadherin related 23(CDH23)	CDH23
NM_052839	-0.26	0.769	2743.7	56666	Homo sapiens	pannexin 2(PANX2)	PANX2
NM_052844	-0.39	0.465	62749.18	89891	Homo sapiens	WD repeat domain 34(WDR34)	WDR34
NM_052845	-1.57	0.096	12005.6	326625	Homo sapiens	methylmalonic aciduria (cobalamin deficiency) cblB type(MMAB)	MMAB
NM_052846	-1.56	0.0599	201.15	90187	Homo sapiens	elastin microfibril interfacer 3(EMILIN3)	EMILIN3
NM_052847	-3.43	0.0559	5554.56	2788	Homo sapiens	G protein subunit gamma 7(GNG7)	GNG7
NM_052848	-0.8	0.108	37046.23	90324	Homo sapiens	coiled-coil domain containing 97(CCDC97)	CCDC97
NM_052849	-0.38	0.498	598.17	90416	Homo sapiens	chromosome 15 open reading frame 57(C15orf57)	c15orf57
NM_052851	-0.32	0.623	1560.37	90627	Homo sapiens	StAR related lipid transfer domain containing 13(STARD13)	STARD13
NM_052855	-0.33	0.359	74851.03	91369	Homo sapiens	ankyrin repeat domain 40(ANKRD40)	ankrd40
NM_052857	-0.26	0.483	10194.06	91603	Homo sapiens	zinc finger protein 830(ZNF830)	ZNF830
NM_052861	-0.11	0.833	9605.4	92070	Homo sapiens	CTBP1 antisense RNA 2 (head to head)(CTBP1-AS2)	CTBP1-AS2
NM_052863	-5.74	0.293	53.45	92304	Homo sapiens	secretoglobin family 3A member 1(SCGB3A1)	SCGB3A1
NM_052864	-0.23	0.283	11832.3	92610	Homo sapiens	TRAF interacting protein with forkhead associated domain(TIFA)	TIFA
NM_052868	-1.09	0.111	13912.67	93185	Homo sapiens	immunoglobulin superfamily member 8(IGSF8)	IGSF8
NM_052869	-0.79	0.414	535.48	94015	Homo sapiens	tweety family member 2(TTYH2)	TTYH2
NM_052873	-0.71	0.149	705.71	112752	Homo sapiens	intraflagellar transport 43(IFT43)	IFT43
NM_052874	-0.18	0.851	2346.89	112755	Homo sapiens	syntaxin 1B(STX1B)	STX1B
NM_052875	-0.78	0.254	70157.76	112936	Homo sapiens	VPS26, retromer complex component B(VPS26B)	VPS26B
NM_052882	-0.13	0.746	63.75	114026	Homo sapiens	zinc finger imprinted 3(ZIM3)	ZIM3
NM_052890	-9.65	0.152	3180.23	114770	Homo sapiens	peptidoglycan recognition protein 2(PGLYRP2)	PGLYRP2
NM_052891	-1.16	0.347	2.23	114771	Homo sapiens	peptidoglycan recognition protein 3(PGLYRP3)	PGLYRP3
NM_052892	-2.68	0.136	695.04	114780	Homo sapiens	polycystin 1 like 2 (gene/pseudogene)(PKD1L2)	PKD1L2
NM_052893	-0.56	0.338	8476.64	114781	Homo sapiens	BTB domain containing 9(BTBD9)	BTBD9
NM_052902	-0.36	0.201	11234.13	114790	Homo sapiens	serine/threonine kinase 11 interacting protein(STK11IP)	STK11IP
NM_052904	-1.94	0.0609	50.75	114792	Homo sapiens	kelch like family member 32(KLHL32)	klhl32
NM_052909	-3.58	0.343	9418.35	153478	Homo sapiens	pleckstrin homology and RhoGEF domain containing G4B(PLEKHG4B)	PLEKHG4B
NM_052910	-4.14	0.295	1648.81	114798	Homo sapiens	SLIT and NTRK like family member 1(SLITRK1)	SLITRK1
NM_052911	-0.03	0.917	19291.12	114799	Homo sapiens	establishment of sister chromatid cohesion N-acetyltransferase 1(ESCO1)	ESCO1
NM_052916	-2.01	0.15	2717.15	114804	Homo sapiens	ring finger protein 157(RNF157)	RNF157
NM_052918	-1.69	0.252	8.44	114815	Homo sapiens	sortilin related VPS10 domain containing receptor 1(SORCS1)	SORCS1
NM_052923	-0.45	0.687	2720.93	114821	Homo sapiens	zinc finger BED-type containing 9(ZBED9)	ZBED9
NM_052925	-0.7	0.218	72849.38	114823	Homo sapiens	leukocyte receptor cluster member 8(LENG8)	LENG8
NM_052926	-6.89	0.347	6661.39	114824	Homo sapiens	paraneoplastic Ma antigen family member 5(PNMA5)	PNMA5
NM_052943	-0.1	0.919	9651.82	115572	Homo sapiens	family with sequence similarity 46 member B(FAM46B)	FAM46B
NM_052944	-5.19	0.289	85.42	115584	Homo sapiens	solute carrier family 5 member 11(SLC5A11)	SLC5A11
NM_052946	-2.4	0.168	62.08	115677	Homo sapiens	nitric oxide synthase trafficking(NOSTRIN)	NOSTRIN
NM_052948	-1.07	0.114	5065.44	115703	Homo sapiens	Rho GTPase activating protein 33(ARHGAP33)	arhgap33
NM_052958	-1.85	0.259	46.93	116328	Homo sapiens	chromosome 8 open reading frame 34(C8orf34)	c8orf34
NM_052959	-3.8	0.233	125.33	116337	Homo sapiens	pannexin 3(PANX3)	PANX3
NM_052960	-6.63	0.129	1337.17	116362	Homo sapiens	retinol binding protein 7(RBP7)	RBP7
NM_052964	-3.28	0.223	9.69	116449	Homo sapiens	cytokine dependent hematopoietic cell linker(CLNK)	CLNK
NM_052968	-3.3	0.0738	9.85	116519	Homo sapiens	apolipoprotein A5(APOA5)	APOA5
NM_052971	-0.46	0.344	94.9	116842	Homo sapiens	liver enriched antimicrobial peptide 2(LEAP2)	LEAP2
NM_052972	-4.87	0.0506	4520.31	116844	Homo sapiens	leucine rich alpha-2-glycoprotein 1(LRG1)	LRG1
NM_052978	-1.03	0.548	1874.68	114088	Homo sapiens	tripartite motif containing 9(TRIM9)	TRIM9
NM_052987	-0.26	0.408	5299.55	8558	Homo sapiens	cyclin dependent kinase 10(CDK10)	CDK10
NM_052990	-0.49	0.567	1723.09	55764	Homo sapiens	intraflagellar transport 122(IFT122)	IFT122
NM_052995	-3.11	0.347	8.64	7401	Homo sapiens	clarin 1(CLRN1)	CLRN1
NM_052996	-2.17	0.132	17	11105	Homo sapiens	PR/SET domain 7(PRDM7)	PRDM7
NM_052997	-3.81	0.232	551.41	91074	Homo sapiens	ankyrin repeat domain 30A(ANKRD30A)	ANKRD30A
NM_052999	-6.17	0.266	72.04	113540	Homo sapiens	CKLF like MARVEL transmembrane domain containing 1(CMTM1)	Cmtm1
NM_053002	-2.1	0.181	2402.94	116931	Homo sapiens	mediator complex subunit 12 like(MED12L)	MED12L
NM_053013	-0.8	0.0607	239.89	2027	Homo sapiens	enolase 3(ENO3)	ENO3
NM_053017	-3.1	0.396	38.25	116969	Homo sapiens	ADP-ribosyltransferase 5(ART5)	ART5
NM_053035	-0.34	0.435	6597.18	51650	Homo sapiens	mitochondrial ribosomal protein S33(MRPS33)	MRPS33
NM_053039	-6.64	0.134	99.51	54490	Homo sapiens	UDP glucuronosyltransferase family 2 member B28(UGT2B28)	UGT2B28
NM_053041	-0.68	0.31	13426.11	149951	Homo sapiens	COMM domain containing 7(COMMD7)	COMMD7
NM_053045	-0.22	0.578	33901.01	94107	Homo sapiens	transmembrane protein 203(TMEM203)	TMEM203
NM_053046	-0.93	0.351	4251.66	112398	Homo sapiens	egl-9 family hypoxia inducible factor 2(EGLN2)	EGLN2
NM_053050	-0.73	0.101	10183.79	116540	Homo sapiens	mitochondrial ribosomal protein L53(MRPL53)	MRPL53
NM_053052	-0.27	0.61	16350.42	116841	Homo sapiens	synaptosome associated protein 47(SNAP47)	SNAP47
NM_053053	-0.53	0.151	10834.45	117143	Homo sapiens	transcriptional adaptor 1(TADA1)	TADA1
NM_053055	-0.01	0.994	3312.7	117145	Homo sapiens	thioesterase superfamily member 4(THEM4)	THEM4
NM_053056	-0.7	0.244	438668.75	595	Homo sapiens	cyclin D1(CCND1)	CCND1
NM_053274	-0.4	0.521	1671.39	11146	Homo sapiens	glomulin, FKBP associated protein(GLMN)	GLMN
NM_053275	-0.17	0.615	375846.27	6175	Homo sapiens	ribosomal protein lateral stalk subunit P0(RPLP0)	RPLP0
NM_053276	-0.06	0.97	39.03	5212	Homo sapiens	vitrin(VIT)	VIT
NM_053277	-2.98	0.396	7971.19	54102	Homo sapiens	chloride intracellular channel 6(CLIC6)	CLIC6
NM_053278	-0.48	0.347	0.72	83551	Homo sapiens	trace amine associated receptor 8(TAAR8)	TAAR8
NM_053280	-1.19	0.621	1.89	113746	Homo sapiens	outer dense fiber of sperm tails 3(ODF3)	ODF3
NM_053282	-3.63	0.106	33.39	117157	Homo sapiens	SH2 domain containing 1B(SH2D1B)	SH2D1B
NM_053283	-1.83	0.367	30.18	117159	Homo sapiens	dermcidin(DCD)	DCD
NM_053285	-4.99	0.361	96.5	83659	Homo sapiens	tektin 1(TEKT1)	TEKT1
NM_054023	-3.07	0.208	8.42	117156	Homo sapiens	secretoglobin family 3A member 2(SCGB3A2)	SCGB3A2
NM_054025	-4.79	0.315	143.99	27087	Homo sapiens	beta-1,3-glucuronyltransferase 1(B3GAT1)	B3GAT1
NM_054031	-0.09	0.863	456.87	117195	Homo sapiens	MAS related GPR family member X3(MRGPRX3)	MRGPRX3
NM_054107	-2.09	0.347	4.27	26740	Homo sapiens	olfactory receptor family 1 subfamily J member 2(OR1J2)	OR1J2
NM_054108	-7.66	0.346	111.13	117245	Homo sapiens	HRAS like suppressor family member 5(HRASLS5)	HRASLS5
NM_054113	-7.08	0.116	81.71	117286	Homo sapiens	calcium and integrin binding family member 3(CIB3)	CIB3
NM_054114	-1.56	0.523	26.53	117289	Homo sapiens	T-cell activation RhoGTPase activating protein(TAGAP)	TAGAP
NM_057088	-1.52	0.226	80.57	3850	Homo sapiens	keratin 3(KRT3)	KRT3
NM_057093	-4.18	0.0632	19.94	1412	Homo sapiens	crystallin beta A2(CRYBA2)	CRYBA2
NM_057094	-3.69	0.0514	14.45	1412	Homo sapiens	crystallin beta A2(CRYBA2)	CRYBA2
NM_057095	-2.46	0.124	8.05	64816	Homo sapiens	cytochrome P450 family 3 subfamily A member 43(CYP3A43)	CYP3A43
NM_057096	-4.12	0.0982	17.37	64816	Homo sapiens	cytochrome P450 family 3 subfamily A member 43(CYP3A43)	CYP3A43
NM_057157	-2.62	0.156	32.79	1592	Homo sapiens	cytochrome P450 family 26 subfamily A member 1(CYP26A1)	CYP26A1
NM_057158	-3.35	0.152	4190.15	1846	Homo sapiens	dual specificity phosphatase 4(DUSP4)	DUSP4
NM_057174	-0.89	0.286	1538.01	9409	Homo sapiens	peroxisomal biogenesis factor 16(PEX16)	PEX16
NM_057176	-4.29	0.143	19.51	7809	Homo sapiens	barttin CLCNK type accessory beta subunit(BSND)	BSND
NM_057177	-0.26	0.471	426.41	117583	Homo sapiens	par-3 family cell polarity regulator beta(PARD3B)	PARD3B
NM_057178	-0.5	0.53	5121.65	117584	Homo sapiens	ring finger and FYVE like domain containing E3 ubiquitin protein ligase(RFFL)	RFFL
NM_057749	-0.14	0.866	23087.1	9134	Homo sapiens	cyclin E2(CCNE2)	CCNE2
NM_058164	-0.36	0.769	6795.85	93145	Homo sapiens	olfactomedin 2(OLFM2)	OLFM2
NM_058165	-1.58	0.39	14.75	116255	Homo sapiens	monoacylglycerol O-acyltransferase 1(MOGAT1)	MOGAT1
NM_058169	-0.01	0.958	4090.34	118426	Homo sapiens	BLOC-1 related complex subunit 5(BORCS5)	BORCS5
NM_058173	-9.77	0.138	16909.07	118430	Homo sapiens	mucin like 1(MUCL1)	MUCL1
NM_058180	-0.69	0.185	4535.11	54058	Homo sapiens	chromosome 21 open reading frame 58(C21orf58)	C21orf58
NM_058186	-8.68	0.29	2907.21	54097	Homo sapiens	family with sequence similarity 3 member B(FAM3B)	FAM3B
NM_058216	-0.65	0.191	5606.66	5889	Homo sapiens	RAD51 paralog C(RAD51C)	RAD51C
NM_058219	-0.49	0.24	31310.94	118460	Homo sapiens	exosome component 6(EXOSC6)	EXOSC6
NM_058222	-0.08	0.97	3.99	6975	Homo sapiens	tectorin beta(TECTB)	TECTB
NM_058237	-1.09	0.596	6003.25	57718	Homo sapiens	protein phosphatase 4 regulatory subunit 4(PPP4R4)	PPP4R4
NM_058240	-1.55	0.347	0.34	6547	Homo sapiens	solute carrier family 8 member A3(SLC8A3)	SLC8A3
NM_058246	-0.46	0.448	6772.95	10049	Homo sapiens	DnaJ heat shock protein family (Hsp40) member B6(DNAJB6)	DNAJB6
NM_058248	-3.48	0.0777	6.77	58511	Homo sapiens	deoxyribonuclease 2 beta(DNASE2B)	DNASE2B
NM_078467	-0.92	0.285	63462.99	1026	Homo sapiens	cyclin dependent kinase inhibitor 1A(CDKN1A)	CDKN1A
NM_078470	-0.41	0.482	56308.07	1355	Homo sapiens	COX15, cytochrome c oxidase assembly homolog(COX15)	Cox15
NM_078483	-0.12	0.754	22229.3	206358	Homo sapiens	solute carrier family 36 member 1(SLC36A1)	SLC36A1
NM_078485	-3.31	0.198	51.6	1297	Homo sapiens	collagen type IX alpha 1 chain(COL9A1)	COL9A1
NM_078628	-0.45	0.128	5385.65	10943	Homo sapiens	male-specific lethal 3 homolog (Drosophila)(MSL3)	MSL3
NM_079420	-0.71	0.626	2.8	4632	Homo sapiens	myosin light chain 1(MYL1)	MYL1
NM_079422	-0.58	0.683	2.46	4632	Homo sapiens	myosin light chain 1(MYL1)	MYL1
NM_079423	-0.04	0.916	80913.24	4637	Homo sapiens	myosin light chain 6(MYL6)	MYL6
NM_079834	-0.38	0.302	61396.64	113178	Homo sapiens	secretory carrier membrane protein 4(SCAMP4)	SCAMP4
NM_079837	-0.35	0.411	312.9	54971	Homo sapiens	BTG3 associated nuclear protein(BANP)	BANP
NM_080283	-0.54	0.264	159.03	10350	Homo sapiens	ATP binding cassette subfamily A member 9(ABCA9)	ABCA9
NM_080386	-0.67	0.282	409.22	113457	Homo sapiens	tubulin alpha 3d(TUBA3D)	TUBA3D
NM_080387	-6.43	0.347	86.33	338339	Homo sapiens	C-type lectin domain family 4 member D(CLEC4D)	CLEC4D
NM_080388	-1.12	0.352	94967.61	140576	Homo sapiens	S100 calcium binding protein A16(S100A16)	S100A16
NM_080390	-0.85	0.243	66.48	140597	Homo sapiens	transcription elongation factor A like 2(TCEAL2)	TCEAL2
NM_080391	-0.42	0.425	80086.96	8073	Homo sapiens	protein tyrosine phosphatase type IVA, member 2(PTP4A2)	PTP4A2
NM_080392	-0.16	0.779	25546.34	8073	Homo sapiens	protein tyrosine phosphatase type IVA, member 2(PTP4A2)	PTP4A2
NM_080413	-0.17	0.865	336.55	64601	Homo sapiens	VPS16, CORVET/HOPS core subunit(VPS16)	VPS16
NM_080415	-1.91	0.215	93.17	5414	Homo sapiens	septin 4(SEPT4)	SEPT4
NM_080416	-1.08	0.402	147.94	5414	Homo sapiens	septin 4(SEPT4)	SEPT4
NM_080424	-0.64	0.269	548.96	3431	Homo sapiens	SP110 nuclear body protein(SP110)	SP110
NM_080473	-8.06	0.249	10621.08	140628	Homo sapiens	GATA binding protein 5(GATA5)	GATA5
NM_080476	-0.16	0.733	11922.17	128869	Homo sapiens	phosphatidylinositol glycan anchor biosynthesis class U(PIGU)	PIGU
NM_080491	-0.89	0.368	5889.77	9846	Homo sapiens	GRB2 associated binding protein 2(GAB2)	GAB2
NM_080538	-0.55	0.728	258.84	8292	Homo sapiens	collagen like tail subunit of asymmetric acetylcholinesterase(COLQ)	COLQ
NM_080539	-2.21	0.289	624.55	8292	Homo sapiens	collagen like tail subunit of asymmetric acetylcholinesterase(COLQ)	COLQ
NM_080541	-2.92	0.288	1512.72	8292	Homo sapiens	collagen like tail subunit of asymmetric acetylcholinesterase(COLQ)	COLQ
NM_080546	-1.35	0.154	137028.27	23446	Homo sapiens	solute carrier family 44 member 1(SLC44A1)	SLC44A1
NM_080550	-0.55	0.337	3566.11	11276	Homo sapiens	synergin gamma(SYNRG)	SYNRG
NM_080552	-2.82	0.347	7.06	140679	Homo sapiens	solute carrier family 32 member 1(SLC32A1)	SLC32A1
NM_080574	-5.07	0.204	33.66	140683	Homo sapiens	BPI fold containing family A member 2(BPIFA2)	BPIFA2
NM_080590	-0.85	0.294	286.31	828	Homo sapiens	calcyphosine(CAPS)	CAPS
NM_080592	-0.29	0.0655	16666.49	51374	Homo sapiens	all-trans retinoic acid induced differentiation factor(ATRAID)	ATRAID
NM_080593	-0.61	0.356	40763.1	85236	Homo sapiens	histone cluster 1 H2B family member k(HIST1H2BK)	Hist1h2bk
NM_080594	-0.02	0.968	24576.57	10921	Homo sapiens	RNA binding protein with serine rich domain 1(RNPS1)	RNPS1
NM_080597	-0.53	0.236	8985.66	114876	Homo sapiens	oxysterol binding protein like 1A(OSBPL1A)	OSBPL1A
NM_080598	-0.81	0.31	1789.83	7919	Homo sapiens	DExD-box helicase 39B(DDX39B)	DDX39B
NM_080600	-5.58	0.0977	79.42	4099	Homo sapiens	myelin associated glycoprotein(MAG)	MAG
NM_080603	-0.52	0.219	12163.86	90204	Homo sapiens	zinc finger SWIM-type containing 1(ZSWIM1)	ZSWIM1
NM_080610	-7.16	0.315	142.95	128821	Homo sapiens	cystatin 9-like(CST9L)	CST9L
NM_080611	-0.06	0.97	90.76	128853	Homo sapiens	dual specificity phosphatase 15(DUSP15)	DUSP15
NM_080614	-1.49	0.159	41.11	140686	Homo sapiens	WAP four-disulfide core domain 3(WFDC3)	WFDC3
NM_080617	-1.94	0.241	22.22	140689	Homo sapiens	cerebellin 4 precursor(CBLN4)	CBLN4
NM_080622	-0.78	0.249	6641.37	140701	Homo sapiens	abhydrolase domain containing 16B(ABHD16B)	ABHD16B
NM_080626	-1.09	0.0946	18763.99	140707	Homo sapiens	BRI3 binding protein(BRI3BP)	BRI3BP
NM_080631	-0.21	0.501	578.11	27072	Homo sapiens	VPS41, HOPS complex subunit(VPS41)	VPS41
NM_080645	-1.83	0.353	82637.61	1303	Homo sapiens	collagen type XII alpha 1 chain(COL12A1)	COL12A1
NM_080646	-2.05	0.158	188	6899	Homo sapiens	T-box 1(TBX1)	TBX1
NM_080647	-0.52	0.687	3014.7	6899	Homo sapiens	T-box 1(TBX1)	TBX1
NM_080650	-0.8	0.279	6621.92	89978	Homo sapiens	diphthamine biosynthesis 6(DPH6)	DPH6
NM_080652	-0.89	0.0893	29619.1	90407	Homo sapiens	transmembrane protein 41A(TMEM41A)	TMEM41A
NM_080653	-0.21	0.738	1091.43	90423	Homo sapiens	ATPase H+ transporting V1 subunit E2(ATP6V1E2)	ATP6V1E2
NM_080654	-1.21	0.336	2621.22	91057	Homo sapiens	coiled-coil domain containing 34(CCDC34)	CCDC34
NM_080658	-1.4	0.326	65.29	91703	Homo sapiens	aminoacylase 3(ACY3)	ACY3
NM_080664	-0.34	0.321	15263.28	112487	Homo sapiens	D-tyrosyl-tRNA deacylase 2 (putative)(DTD2)	DTD2
NM_080667	-0.27	0.428	7948.08	112942	Homo sapiens	cilia and flagella associated protein 36(CFAP36)	CFAP36
NM_080669	-1.24	0.201	16907.31	113235	Homo sapiens	solute carrier family 46 member 1(SLC46A1)	SLC46A1
NM_080672	-4.45	0.328	187.88	116154	Homo sapiens	phosphatase and actin regulator 3(PHACTR3)	PHACTR3
NM_080676	-2.4	0.0793	694.74	140733	Homo sapiens	MACRO domain containing 2(MACROD2)	MACROD2
NM_080679	-1.35	0.0985	456.08	1302	Homo sapiens	collagen type XI alpha 2 chain(COL11A2)	COL11A2
NM_080680	-1.15	0.405	213.31	1302	Homo sapiens	collagen type XI alpha 2 chain(COL11A2)	COL11A2
NM_080681	-1.61	0.0616	459.74	1302	Homo sapiens	collagen type XI alpha 2 chain(COL11A2)	COL11A2
NM_080684	-0.06	0.921	1928.85	5783	Homo sapiens	protein tyrosine phosphatase, non-receptor type 13(PTPN13)	PTPN13
NM_080685	-0.37	0.409	10352.1	5783	Homo sapiens	protein tyrosine phosphatase, non-receptor type 13(PTPN13)	PTPN13
NM_080686	-0.84	0.167	9414.65	7916	Homo sapiens	proline rich coiled-coil 2A(PRRC2A)	PRRC2A
NM_080701	-0.39	0.57	766.63	11219	Homo sapiens	three prime repair exonuclease 2(TREX2)	TREX2
NM_080702	-0.51	0.619	5847.87	7917	Homo sapiens	BCL2 associated athanogene 6(BAG6)	BAG6
NM_080704	-1.39	0.165	2842.78	7442	Homo sapiens	transient receptor potential cation channel subfamily V member 1(TRPV1)	TRPV1
NM_080705	-0.14	0.858	2070.76	7442	Homo sapiens	transient receptor potential cation channel subfamily V member 1(TRPV1)	TRPV1
NM_080706	-1.42	0.0717	1025.31	7442	Homo sapiens	transient receptor potential cation channel subfamily V member 1(TRPV1)	TRPV1
NM_080720	-5.93	0.343	1818.93	83740	Homo sapiens	H2A histone family member B3(H2AFB3)	H2afb3
NM_080723	-3.13	0.142	999.89	140767	Homo sapiens	neurensin 1(NRSN1)	NRSN1
NM_080732	-0.11	0.849	30142.8	112398	Homo sapiens	egl-9 family hypoxia inducible factor 2(EGLN2)	EGLN2
NM_080738	-1.29	0.257	2692.73	128178	Homo sapiens	EDAR associated death domain(EDARADD)	EDARADD
NM_080740	-3.41	0.158	345.37	129025	Homo sapiens	zinc finger protein 280A(ZNF280A)	ZNF280A
NM_080741	-1.28	0.447	51.7	129807	Homo sapiens	neuraminidase 4(NEU4)	NEU4
NM_080744	-0.94	0.341	622.47	136853	Homo sapiens	scavenger receptor cysteine rich family member with 4 domains(SSC4D)	SSC4D
NM_080746	-0.03	0.952	106.74	140801	Homo sapiens	ribosomal protein L10 like(RPL10L)	RPL10L
NM_080749	-0.15	0.901	542.86	140825	Homo sapiens	neuralized E3 ubiquitin protein ligase 2(NEURL2)	NEURL2
NM_080750	-0.06	0.936	2252.11	100132911	Homo sapiens	diphthamide biosynthesis 3 pseudogene 1(DPH3P1)	DPH3P1
NM_080751	-1.37	0.288	18.12	117532	Homo sapiens	transmembrane channel like 2(TMC2)	TMC2
NM_080752	-0.81	0.0925	3779.62	140831	Homo sapiens	zinc finger SWIM-type containing 3(ZSWIM3)	ZSWIM3
NM_080753	-1.03	0.347	2.04	140832	Homo sapiens	WAP four-disulfide core domain 10A(WFDC10A)	WFDC10A
NM_080759	-4.81	0.0932	11236.63	1602	Homo sapiens	dachshund family transcription factor 1(DACH1)	DACH1
NM_080796	-1.79	0.0542	6196.01	11083	Homo sapiens	death inducer-obliterator 1(DIDO1)	DIDO1
NM_080797	-0.93	0.121	18401.6	11083	Homo sapiens	death inducer-obliterator 1(DIDO1)	DIDO1
NM_080818	-2.9	0.305	528.29	27199	Homo sapiens	oxoglutarate receptor 1(OXGR1)	OXGR1
NM_080819	-3.57	0.177	5.4	27201	Homo sapiens	G protein-coupled receptor 78(GPR78)	GPR78
NM_080822	-0.16	0.749	11553.92	124641	Homo sapiens	ovarian tumor suppressor candidate 2(OVCA2)	OVCA2
NM_080825	-0.74	0.663	8.76	128864	Homo sapiens	chromosome 20 open reading frame 144(C20orf144)	C20orf144
NM_080830	-7.12	0.347	138.99	140880	Homo sapiens	cystatin 11(CST11)	CST11
NM_080836	-0.19	0.548	33375.13	140901	Homo sapiens	serine/threonine kinase 35(STK35)	STK35
NM_080841	-0.29	0.701	4160.05	5786	Homo sapiens	protein tyrosine phosphatase, receptor type A(PTPRA)	PTPRA
NM_080863	-0.83	0.217	1989.28	92591	Homo sapiens	ankyrin repeat and SOCS box containing 16(ASB16)	ASB16
NM_080864	-0.25	0.347	0.84	117579	Homo sapiens	relaxin 3(RLN3)	RLN3
NM_080865	-0.64	0.632	99.7	118442	Homo sapiens	G protein-coupled receptor 62(GPR62)	GPR62
NM_080869	-0.18	0.931	1.86	128488	Homo sapiens	WAP four-disulfide core domain 12(WFDC12)	WFDC12
NM_080870	-1.05	0.543	56.37	135656	Homo sapiens	diffuse panbronchiolitis critical region 1(DPCR1)	DPCR1
NM_080877	-1.79	0.0705	491.4	142680	Homo sapiens	solute carrier family 34 member 3(SLC34A3)	SLC34A3
NM_080912	-1.72	0.347	0.3	433	Homo sapiens	asialoglycoprotein receptor 2(ASGR2)	ASGR2
NM_080913	-1.74	0.347	0.3	433	Homo sapiens	asialoglycoprotein receptor 2(ASGR2)	ASGR2
NM_080914	-1.8	0.347	0.29	433	Homo sapiens	asialoglycoprotein receptor 2(ASGR2)	ASGR2
NM_080928	-2.51	0.103	5.7	142685	Homo sapiens	ankyrin repeat and SOCS box containing 15(ASB15)	ASB15
NM_100486	-0.28	0.551	25690.76	51322	Homo sapiens	WW domain containing adaptor with coiled-coil(WAC)	WAC
NM_101395	-0.43	0.0555	11208.6	1859	Homo sapiens	dual specificity tyrosine phosphorylation regulated kinase 1A(DYRK1A)	DYRK1A
NM_130387	-0.2	0.745	701.15	142686	Homo sapiens	ankyrin repeat and SOCS box containing 14(ASB14)	ASB14
NM_130438	-0.87	0.177	5282.9	1859	Homo sapiens	dual specificity tyrosine phosphorylation regulated kinase 1A(DYRK1A)	DYRK1A
NM_130442	-0.71	0.641	91.75	9844	Homo sapiens	engulfment and cell motility 1(ELMO1)	ELMO1
NM_130443	-0.67	0.295	19015.36	10072	Homo sapiens	dipeptidyl peptidase 3(DPP3)	DPP3
NM_130459	-0.08	0.962	269.85	27433	Homo sapiens	torsin family 2 member A(TOR2A)	TOR2A
NM_130464	-1.35	0.125	4882.18	23117	Homo sapiens	nuclear pore complex interacting protein family member B3(NPIPB3)	NPIPB3
