From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_207578	0.35	0.43	1346.16	5567	Homo sapiens	protein kinase cAMP-activated catalytic subunit beta(PRKACB)	PRKACB
NM_207581	8.97	0.347	0	405753	Homo sapiens	dual oxidase maturation factor 2(DUOXA2)	DUOXA2
NM_207644	1.11	0.294	346.54	388886	Homo sapiens	leucine rich repeat containing 75B(LRRC75B)	LRRC75B
NM_207645	9.41	0.268	678.85	399947	Homo sapiens	chromosome 11 open reading frame 87(C11orf87)	C11orf87
NM_207647	0.63	0.373	2912.69	83856	Homo sapiens	fibronectin type III and SPRY domain containing 1 like(FSD1L)	fsd1l
NM_207660	0.27	0.62	9488.65	79882	Homo sapiens	zinc finger CCCH-type containing 14(ZC3H14)	ZC3H14
NM_207661	0.47	0.533	3937.34	79882	Homo sapiens	zinc finger CCCH-type containing 14(ZC3H14)	ZC3H14
NM_212460	0.64	0.271	2839.98	10124	Homo sapiens	ADP ribosylation factor like GTPase 4A(ARL4A)	ARL4A
NM_212474	1.1	0.582	5447.49	2335	Homo sapiens	fibronectin 1(FN1)	FN1
NM_212475	1.9	0.269	14454.41	2335	Homo sapiens	fibronectin 1(FN1)	FN1
NM_212476	5.45	0.341	89986.72	2335	Homo sapiens	fibronectin 1(FN1)	FN1
NM_212478	1.02	0.464	11405.45	2335	Homo sapiens	fibronectin 1(FN1)	FN1
NM_212481	0.32	0.663	1758.78	10865	Homo sapiens	AT-rich interaction domain 5A(ARID5A)	ARID5A
NM_212482	5.24	0.311	134021.13	2335	Homo sapiens	fibronectin 1(FN1)	FN1
NM_212535	0.52	0.661	14.49	5579	Homo sapiens	protein kinase C beta(PRKCB)	PRKCB
NM_212552	0.36	0.574	3886.69	388962	Homo sapiens	bolA family member 3(BOLA3)	BOLA3
NM_212555	0.03	0.968	31.37	399967	Homo sapiens	prostate and testis expressed 2(PATE2)	PATE2
NM_212556	2.05	0.347	4.15	401036	Homo sapiens	ankyrin repeat and SOCS box containing 18(ASB18)	ASB18
NM_212558	3.83	0.14	14.25	401498	Homo sapiens	transmembrane protein 215(TMEM215)	TMEM215
NM_213560	1.17	0.152	31330.06	5585	Homo sapiens	protein kinase N1(PKN1)	PKN1
NM_213568	1.04	0.0512	6817.39	29985	Homo sapiens	solute carrier family 39 member 3(SLC39A3)	SLC39A3
NM_213602	0.4	0.769	104.65	284266	Homo sapiens	sialic acid binding Ig like lectin 15(SIGLEC15)	SIGLEC15
NM_213603	0.48	0.597	380.55	285989	Homo sapiens	zinc finger protein 789(ZNF789)	ZNF789
NM_213604	0.81	0.232	1195.79	339366	Homo sapiens	ADAMTS like 5(ADAMTSL5)	ADAMTSL5
NM_213606	2.46	0.228	161.04	387700	Homo sapiens	solute carrier family 16 member 12(SLC16A12)	SLC16A12
NM_213609	5.32	0.0929	30.18	407738	Homo sapiens	family with sequence similarity 19 member A1, C-C motif chemokine like(FAM19A1)	FAM19A1
NM_213611	0.04	0.958	64289.48	5250	Homo sapiens	solute carrier family 25 member 3(SLC25A3)	SLC25A3
NM_213618	2.52	0.14	4195.93	6764	Homo sapiens	suppression of tumorigenicity 5(ST5)	ST5
NM_213645	1.21	0.0502	1996.92	7453	Homo sapiens	tryptophanyl-tRNA synthetase(WARS)	WARS
NM_213646	2.01	0.278	3936.02	7453	Homo sapiens	tryptophanyl-tRNA synthetase(WARS)	WARS
NM_213648	2.99	0.236	1517.1	6932	Homo sapiens	transcription factor 7 (T-cell specific, HMG-box)(TCF7)	TCF7
NM_213651	0.41	0.407	1130.47	29957	Homo sapiens	solute carrier family 25 member 24(SLC25A24)	SLC25A24
NM_213657	0.77	0.512	3.89	3821	Homo sapiens	killer cell lectin like receptor C1(KLRC1)	KLRC1
NM_213658	0.7	0.536	3.6	3821	Homo sapiens	killer cell lectin like receptor C1(KLRC1)	KLRC1
NM_213662	0.28	0.498	1301.74	6774	Homo sapiens	signal transducer and activator of transcription 3(STAT3)	STAT3
NM_213720	0.97	0.325	4970.31	400916	Homo sapiens	coiled-coil-helix-coiled-coil-helix domain containing 10(CHCHD10)	CHCHD10
NM_214711	0.9	0.165	32.79	401137	Homo sapiens	proline rich 27(PRR27)	PRR27
NR_000005	3.82	0.074	14.11	6079	Homo sapiens	small nucleolar RNA, C/D box 15A(SNORD15A)	Snord15a
NR_000006	2.98	0.172	7.91	6083	Homo sapiens	small nucleolar RNA, C/D box 21(SNORD21)	Snord21
NR_000008	0.02	0.991	41.51	9304	Homo sapiens	small nucleolar RNA, C/D box 22(SNORD22)	Snord22
NR_000010	0.69	0.684	7.05	26773	Homo sapiens	small nucleolar RNA, C/D box 4A(SNORD4A)	Snord4a
NR_000015	2.45	0.141	5.46	26811	Homo sapiens	small nucleolar RNA, C/D box 55(SNORD55)	Snord55
NR_000019	1.09	0.347	2.13	26817	Homo sapiens	small nucleolar RNA, C/D box 34(SNORD34)	SNORD34
NR_000020	0.03	0.974	9.81	26818	Homo sapiens	small nucleolar RNA, C/D box 33(SNORD33)	SNORD33
NR_000021	0.95	0.564	3.61	26819	Homo sapiens	small nucleolar RNA, C/D box 32A(SNORD32A)	SNORD32A
NR_000024	1.06	0.566	8.96	94161	Homo sapiens	small nucleolar RNA, C/D box 46(SNORD46)	SNORD46
NR_000039	1.78	0.347	3.43	9366	Homo sapiens	RAB9B, member RAS oncogene family pseudogene 1(RAB9BP1)	RAB9BP1
NR_001283	0.24	0.694	470.73	7152	Homo sapiens	topoisomerase (DNA) I pseudogene 2(TOP1P2)	TOP1P2
NR_001285	0.97	0.318	12.69	84546	Homo sapiens	small nucleolar RNA, C/D box 35B(SNORD35B)	Snord35b
NR_001296	1.87	0.347	3.65	154754	Homo sapiens	protease, serine 3 pseudogene 2(PRSS3P2)	PRSS3P2
NR_001317	0.97	0.364	21.02	80868	Homo sapiens	HLA complex group 4B (non-protein coding)(HCG4B)	HCG4B
NR_001443	1.65	0.321	17.44	339240	Homo sapiens	keratin 17 pseudogene 5(KRT17P5)	KRT17P5
NR_001447	9.67	0.225	817.23	4500	Homo sapiens	metallothionein 1L (gene/pseudogene)(MT1L)	MT1L
NR_001457	1.04	0.347	2.05	94163	Homo sapiens	small nucleolar RNA, C/D box 38B(SNORD38B)	SNORD38B
NR_001458	7.17	0.143	914.89	114614	Homo sapiens	MIR155 host gene(MIR155HG)	Mir155hg
NR_001459	0.42	0.465	4086.05	283596	Homo sapiens	small nucleolar RNA host gene 10(SNHG10)	SNHG10
NR_001543	1.54	0.347	2.9	83869	Homo sapiens	testis-specific transcript, Y-linked 14 (non-protein coding)(TTTY14)	TTTY14
NR_001544	1.03	0.659	4.15	83869	Homo sapiens	testis-specific transcript, Y-linked 14 (non-protein coding)(TTTY14)	TTTY14
NR_001558	6.21	0.347	4571.29	140828	Homo sapiens	long intergenic non-protein coding RNA 261(LINC00261)	LINC00261
NR_001559	6.29	0.339	216.47	139538	Homo sapiens	VENT homeobox pseudogene 1(VENTXP1)	VENTXP1
NR_001568	0.83	0.388	2619.34	618	Homo sapiens	brain cytoplasmic RNA 1(BCYRN1)	BCYRN1
NR_001575	0.46	0.294	2795.91	379013	Homo sapiens	ring finger protein 138 pseudogene 1(RNF138P1)	RNF138P1
NR_001580	0.27	0.671	8.5	376844	Homo sapiens	syndecan 4 pseudogene(SDC4P)	SDC4P
NR_001587	0.13	0.834	1868.89	6791	Homo sapiens	aurora kinase A pseudogene 1(AURKAPS1)	AURKAPS1
NR_001590	1.75	0.148	114.91	340198	Homo sapiens	interferon induced transmembrane protein 4 pseudogene(IFITM4P)	IFITM4P
NR_002145	1.97	0.491	9.05	26247	Homo sapiens	olfactory receptor family 2 subfamily L member 1 pseudogene(OR2L1P)	OR2L1P
NR_002163	0.15	0.659	59.61	100506759	Homo sapiens	olfactory receptor family 7 subfamily E member 37 pseudogene(OR7E37P)	OR7E37P
NR_002166	0.07	0.844	3019.63	10597	Homo sapiens	trafficking protein particle complex 2B(TRAPPC2B)	Trappc2b
NR_002169	1.73	0.256	14.87	26184	Homo sapiens	olfactory receptor family 1 subfamily F member 2 pseudogene(OR1F2P)	OR1F2P
NR_002171	0.66	0.646	281.19	283491	Homo sapiens	olfactory receptor family 7 subfamily E member 156 pseudogene(OR7E156P)	OR7E156P
NR_002182	0.15	0.511	4421.39	83955	Homo sapiens	nascent polypeptide associated complex alpha subunit pseudogene 1(NACAP1)	NACAP1
NR_002183	0.13	0.467	3470.08	145165	Homo sapiens	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4(ST13P4)	ST13P4
NR_002187	0.62	0.06	8178.58	286016	Homo sapiens	triosephosphate isomerase 1 pseudogene 2(TPI1P2)	TPI1P2
NR_002188	0.17	0.773	887	2630	Homo sapiens	glucosylceramidase beta pseudogene 1(GBAP1)	GBAP1
NR_002190	0.09	0.803	3168	474338	Homo sapiens	SUMO1 pseudogene 3(SUMO1P3)	SUMO1P3
NR_002201	0.72	0.117	1014.99	2498	Homo sapiens	ferritin heavy chain 1 pseudogene 3(FTH1P3)	FTH1P3
NR_002223	0.17	0.911	26.07	348825	Homo sapiens	tetrapeptide repeat homeobox like(TPRXL)	TPRXL
NR_002305	0.03	0.96	181977.84	171423	Homo sapiens	protein disulfide isomerase family A member 3 pseudogene 1(PDIA3P1)	PDIA3P1
NR_002307	0.2	0.885	13.57	55545	Homo sapiens	msh homeobox 2 pseudogene 1(MSX2P1)	MSX2P1
NR_002309	0.04	0.949	659.26	441502	Homo sapiens	ribosomal protein S26 pseudogene 11(RPS26P11)	RPS26P11
NR_002324	2.03	0.159	17.61	6044	Homo sapiens	small nucleolar RNA, H/ACA box 62(SNORA62)	SNORA62
NR_002325	1.45	0.0783	29.77	574040	Homo sapiens	small nucleolar RNA, H/ACA box 6(SNORA6)	SNORA6
NR_002327	0.69	0.218	36.81	574042	Homo sapiens	small nucleolar RNA, H/ACA box 10(SNORA10)	SNORA10
NR_002329	0.27	0.687	143.66	338069	Homo sapiens	ST7 overlapping transcript 4(ST7-OT4)	ST7-OT4
NR_002433	0.87	0.347	1.83	26765	Homo sapiens	small nucleolar RNA, C/D box 12C(SNORD12C)	SNORD12C
NR_002450	0.75	0.492	24.15	606500	Homo sapiens	small nucleolar RNA, C/D box 68(SNORD68)	Snord68
NR_002559	3.77	0.145	13.65	9297	Homo sapiens	small nucleolar RNA, C/D box 29(SNORD29)	snord29
NR_002560	1.28	0.534	14.98	9298	Homo sapiens	small nucleolar RNA, C/D box 31(SNORD31)	snord31
NR_002561	1.02	0.538	4.92	9299	Homo sapiens	small nucleolar RNA, C/D box 30(SNORD30)	snord30
NR_002565	2.16	0.347	4.48	9303	Homo sapiens	small nucleolar RNA, C/D box 25(SNORD25)	snord25
NR_002574	1.12	0.638	5.18	26771	Homo sapiens	small nucleolar RNA, C/D box 102(SNORD102)	SNORD102
NR_002575	2.3	0.141	4.92	619499	Homo sapiens	small nucleolar RNA, H/ACA box 27(SNORA27)	SNORA27
NR_002580	1.19	0.347	2.27	619562	Homo sapiens	small nucleolar RNA, H/ACA box 3A(SNORA3A)	SNORA3A
NR_002585	0.12	0.92	8.96	619565	Homo sapiens	small nucleolar RNA, H/ACA box 52(SNORA52)	Snora52
NR_002586	1.59	0.281	37.65	6043	Homo sapiens	small nucleolar RNA, H/ACA box 63(SNORA63)	SNORA63
NR_002587	2.18	0.141	4.52	619567	Homo sapiens	small nucleolar RNA, C/D box 2(SNORD2)	Snord2
NR_002589	1.29	0.347	2.45	26798	Homo sapiens	small nucleolar RNA, C/D box 51(SNORD51)	SNORD51
NR_002593	1.85	0.506	18.25	81893	Homo sapiens	solute carrier family 7 member 5 pseudogene 1(SLC7A5P1)	SLC7A5P1
NR_002595	0.5	0.141	2886.7	641311	Homo sapiens	ribosomal protein L31 pseudogene 11(RPL31P11)	RPL31P11
NR_002599	0.57	0.658	7673.52	641638	Homo sapiens	small nucleolar RNA host gene 6(SNHG6)	SNHG6
NR_002612	0.47	0.459	457.99	8847	Homo sapiens	deleted in lymphocytic leukemia 2 (non-protein coding)(DLEU2)	Dleu2
NR_002713	2.35	0.347	5.11	4888	Homo sapiens	neuropeptide Y receptor Y6 (pseudogene)(NPY6R)	NPY6R
NR_002719	0.16	0.741	3129.66	7151	Homo sapiens	topoisomerase (DNA) I pseudogene 1(TOP1P1)	TOP1P1
NR_002724	0.35	0.825	49.71	8512	Homo sapiens	mannose binding lectin 1, pseudogene(MBL1P)	MBL1P
NR_002725	0.32	0.507	44.02	8551	Homo sapiens	inactivation escape 2 (non-protein coding)(INE2)	INE2
NR_002726	0.37	0.436	10859.78	10151	Homo sapiens	heterogeneous nuclear ribonucleoprotein A3 pseudogene 1(HNRNPA3P1)	HNRNPA3P1
NR_002728	0.17	0.91	3543.24	10984	Homo sapiens	KCNQ1 opposite strand/antisense transcript 1 (non-protein coding)(KCNQ1OT1)	KCNQ1OT1
NR_002736	0.37	0.809	7.28	26788	Homo sapiens	small nucleolar RNA, C/D box 60(SNORD60)	SNORD60
NR_002738	2.32	0.0649	10.42	26792	Homo sapiens	small nucleolar RNA, C/D box 57(SNORD57)	Snord57
NR_002739	2.12	0.347	4.36	26793	Homo sapiens	small nucleolar RNA, C/D box 56(SNORD56)	SNORD56
NR_002743	1.74	0.347	3.34	26799	Homo sapiens	small nucleolar RNA, C/D box 50A(SNORD50A)	SNORD50A
NR_002750	2.15	0.347	4.44	26806	Homo sapiens	small nucleolar RNA, C/D box 44(SNORD44)	SNORD44
NR_002766	1.85	0.386	129.79	55384	Homo sapiens	maternally expressed 3 (non-protein coding)(MEG3)	meg3
NR_002768	7	0.186	67.79	57061	Homo sapiens	hydatidiform mole associated and imprinted (non-protein coding)(HYMAI)	Hymai
NR_002771	0.18	0.684	424.59	79469	Homo sapiens	deleted in lymphocytic leukemia 2-like(DLEU2L)	DLEU2L
NR_002779	0.4	0.722	102.08	119369	Homo sapiens	nudix hydrolase 9 pseudogene 1(NUDT9P1)	NUDT9P1
NR_002784	0.54	0.767	41.6	139420	Homo sapiens	protein phosphatase 4 regulatory subunit 3C, pseudogene(PPP4R3CP)	PPP4R3CP
NR_002791	0.25	0.826	95.15	196047	Homo sapiens	EMX2 opposite strand/antisense RNA(EMX2OS)	EMX2OS
NR_002803	0.83	0.176	799.95	283345	Homo sapiens	ribosomal protein L13 pseudogene 5(RPL13P5)	RPL13P5
NR_002806	0.36	0.613	371.24	285512	Homo sapiens	FAM13A antisense RNA 1(FAM13A-AS1)	FAM13A-AS1
NR_002811	1.26	0.34	11.45	348808	Homo sapiens	NPHP3 antisense RNA 1(NPHP3-AS1)	NPHP3-AS1
NR_002818	0.67	0.107	868.13	376412	Homo sapiens	ring finger protein 126 pseudogene 1(RNF126P1)	RNF126P1
NR_002822	0.04	0.889	1939.1	389538	Homo sapiens	MGC72080 pseudogene(MGC72080)	MGC72080
NR_002826	0.39	0.363	15889.92	401010	Homo sapiens	NOC2 like nucleolar associated transcriptional repressor pseudogene 2(NOC2LP2)	NOC2LP2
NR_002834	0.57	0.348	703.69	574029	Homo sapiens	dual specificity phosphatase 5 pseudogene 1(DUSP5P1)	DUSP5P1
NR_002835	5.21	0.19	2233.03	594842	Homo sapiens	HAS2 antisense RNA 1(HAS2-AS1)	HAS2-AS1
NR_002837	0.44	0.227	4775.72	606551	Homo sapiens	ubiquitin conjugating enzyme E2 M pseudogene 1(UBE2MP1)	UBE2MP1
NR_002838	2.33	0.437	233.37	641516	Homo sapiens	keratoconus gene 6(KC6)	KC6
NR_002894	0.58	0.461	584.37	84278	Homo sapiens	major facilitator superfamily domain containing 14C(MFSD14C)	MFSD14C
NR_002911	1.25	0.37	16.49	26777	Homo sapiens	small nucleolar RNA, H/ACA box 71A(SNORA71A)	SNORA71A
NR_002912	1.02	0.109	67.5	26781	Homo sapiens	small nucleolar RNA, H/ACA box 67(SNORA67)	SNORA67
NR_002913	2.01	0.141	4.03	26785	Homo sapiens	small nucleolar RNA, C/D box 63(SNORD63)	SNORD63
NR_002915	2.37	0.329	20.59	26821	Homo sapiens	small nucleolar RNA, H/ACA box 74A(SNORA74A)	SNORA74A
NR_002918	0	1	5.21	652965	Homo sapiens	small nucleolar RNA, H/ACA box 48(SNORA48)	SNORA48
NR_002920	2.5	0.322	46.42	654320	Homo sapiens	small nucleolar RNA, H/ACA box 8(SNORA8)	SNORA8
NR_002927	0.4	0.162	364.01	664618	Homo sapiens	heat shock protein 90 alpha family class B member 4, pseudogene(HSP90AB4P)	HSP90AB4P
NR_002932	0.72	0.525	462.16	442245	Homo sapiens	glutathione S-transferase mu 2 pseudogene 1(GSTM2P1)	GSTM2P1
NR_002944	0.34	0.244	476.68	664709	Homo sapiens	heterogeneous nuclear ribonucleoprotein A1 pseudogene 10(HNRNPA1P10)	HNRNPA1P10
NR_002946	0.05	0.967	21.93	8511	Homo sapiens	matrix metallopeptidase 23A (pseudogene)(MMP23A)	MMP23A
NR_002948	0.66	0.748	4.36	606293	Homo sapiens	kallikrein pseudogene 1(KLKP1)	KLKP1
NR_002949	1.72	0.31	330.63	152195	Homo sapiens	nudix hydrolase 16 pseudogene 1(NUDT16P1)	NUDT16P1
NR_002952	0.45	0.563	14.6	677798	Homo sapiens	small nucleolar RNA, H/ACA box 9(SNORA9)	SNORA9
NR_002954	1.15	0.347	2.21	677800	Homo sapiens	small nucleolar RNA, H/ACA box 12(SNORA12)	SNORA12
NR_002957	2.06	0.141	4.17	677803	Homo sapiens	small nucleolar RNA, H/ACA box 15(SNORA15)	Snora15
NR_002958	0.04	0.97	8.93	677804	Homo sapiens	small nucleolar RNA, H/ACA box 17A(SNORA17A)	SNORA17A
NR_002959	0.48	0.586	16.74	677805	Homo sapiens	small nucleolar RNA, H/ACA box 18(SNORA18)	SNORA18
NR_002961	0.27	0.684	36.9	677807	Homo sapiens	small nucleolar RNA, H/ACA box 22(SNORA22)	SNORA22
NR_002962	2.38	0.0574	10.22	677808	Homo sapiens	small nucleolar RNA, H/ACA box 23(SNORA23)	Snora23
NR_002963	2.02	0.354	9.51	677809	Homo sapiens	small nucleolar RNA, H/ACA box 24(SNORA24)	Snora24
NR_002964	0.87	0.347	1.83	677811	Homo sapiens	small nucleolar RNA, H/ACA box 28(SNORA28)	Snora28
NR_002967	0.49	0.66	14.58	677814	Homo sapiens	small nucleolar RNA, H/ACA box 31(SNORA31)	Snora31
NR_002969	2.1	0.347	4.29	677817	Homo sapiens	small nucleolar RNA, H/ACA box 36A(SNORA36A)	SNORA36A
NR_002971	0.14	0.939	6.68	677820	Homo sapiens	small nucleolar RNA, H/ACA box 38(SNORA38)	SNORA38
NR_002973	1.71	0.115	19.79	677822	Homo sapiens	small nucleolar RNA, H/ACA box 40(SNORA40)	SNORA40
NR_002975	0.58	0.639	13.37	677824	Homo sapiens	small nucleolar RNA, H/ACA box 17B(SNORA17B)	SNORA17B
NR_002976	1.3	0.0807	33.58	677825	Homo sapiens	small nucleolar RNA, H/ACA box 44(SNORA44)	Snora44
NR_002981	0.06	0.977	2.39	677831	Homo sapiens	small nucleolar RNA, H/ACA box 51(SNORA51)	SNORA51
NR_002983	0.99	0.549	4.55	677834	Homo sapiens	small nucleolar RNA, H/ACA box 55(SNORA55)	SNORA55
NR_002984	1.01	0.665	4.25	677835	Homo sapiens	small nucleolar RNA, H/ACA box 56(SNORA56)	SNORA56
NR_002988	1.01	0.347	2.01	677841	Homo sapiens	small nucleolar RNA, H/ACA box 74B(SNORA74B)	SNORA74B
NR_002989	0.2	0.835	60.58	677847	Homo sapiens	small nucleolar RNA, H/ACA box 81(SNORA81)	Snora81
NR_002991	1.46	0.175	13.1	677796	Homo sapiens	small nucleolar RNA, H/ACA box 5C(SNORA5C)	Snora5c
NR_002992	2.27	0.141	4.82	677797	Homo sapiens	small nucleolar RNA, H/ACA box 7B(SNORA7B)	SNORA7B
NR_002999	1.02	0.347	2.03	677681	Homo sapiens	small Cajal body-specific RNA 20(SCARNA20)	SCARNA20
NR_003003	1.41	0.302	343.99	677769	Homo sapiens	small Cajal body-specific RNA 17(SCARNA17)	Scarna17
NR_003004	3.42	0.104	10.68	677770	Homo sapiens	small Cajal body-specific RNA 22(SCARNA22)	SCARNA22
NR_003005	0.96	0.347	1.94	677771	Homo sapiens	small Cajal body-specific RNA 4(SCARNA4)	SCARNA4
NR_003009	1.13	0.347	2.19	677776	Homo sapiens	small Cajal body-specific RNA 8(SCARNA8)	Scarna8
NR_003010	0.08	0.908	416.54	677777	Homo sapiens	small Cajal body-specific RNA 12(SCARNA12)	SCARNA12
NR_003011	0.91	0.347	1.88	677778	Homo sapiens	small Cajal body-specific RNA 15(SCARNA15)	SCARNA15
NR_003015	0.18	0.835	37.4	677832	Homo sapiens	small nucleolar RNA, H/ACA box 53(SNORA53)	SNORA53
NR_003016	1.1	0.347	2.14	677810	Homo sapiens	small nucleolar RNA, H/ACA box 26(SNORA26)	Snora26
NR_003017	0.21	0.846	7.21	677839	Homo sapiens	small nucleolar RNA, H/ACA box 71C(SNORA71C)	SNORA71C
NR_003018	1.37	0.347	2.58	677840	Homo sapiens	small nucleolar RNA, H/ACA box 71D(SNORA71D)	SNORA71D
NR_003019	0.01	0.995	2.09	677843	Homo sapiens	small nucleolar RNA, H/ACA box 77(SNORA77)	SNORA77
NR_003020	1.55	0.347	2.93	677844	Homo sapiens	small nucleolar RNA, H/ACA box 78(SNORA78)	Snora78
NR_003026	1.34	0.347	2.52	677792	Homo sapiens	small nucleolar RNA, H/ACA box 1(SNORA1)	SNORA1
NR_003032	3.5	0.217	11.32	692063	Homo sapiens	small nucleolar RNA, H/ACA box 32(SNORA32)	SNORA32
NR_003033	2.95	0.145	7.73	692072	Homo sapiens	small nucleolar RNA, C/D box 5(SNORD5)	SNORD5
NR_003042	1.32	0.347	2.49	692085	Homo sapiens	small nucleolar RNA, C/D box 45C(SNORD45C)	Snord45c
NR_003044	2.85	0.153	7.22	692088	Homo sapiens	small nucleolar RNA, C/D box 50B(SNORD50B)	SNORD50B
NR_003045	1.65	0.133	217.02	692086	Homo sapiens	small nucleolar RNA, C/D box 17(SNORD17)	Snord17
NR_003048	0.84	0.611	7.04	692091	Homo sapiens	small nucleolar RNA, C/D box 23(SNORD23)	Snord23
NR_003054	3.21	0.0636	9.25	692106	Homo sapiens	small nucleolar RNA, C/D box 65(SNORD65)	Snord65
NR_003061	0.26	0.822	47.93	79166	Homo sapiens	leukocyte immunoglobulin-like receptor pseudogene 2(LILRP2)	LILRP2
NR_003062	1.3	0.347	2.47	6702	Homo sapiens	small proline rich protein 2C (pseudogene)(SPRR2C)	SPRR2C
NR_003063	0.26	0.754	210.52	80086	Homo sapiens	tubulin alpha 4b(TUBA4B)	TUBA4B
NR_003067	1.2	0.347	2.29	692202	Homo sapiens	small nucleolar RNA, C/D box 88A(SNORD88A)	Snord88a
NR_003072	0.97	0.347	1.95	692207	Homo sapiens	small nucleolar RNA, C/D box 91A(SNORD91A)	Snord91a
NR_003077	2	0.195	9.91	692212	Homo sapiens	small nucleolar RNA, C/D box 99(SNORD99)	Snord99
NR_003078	0.05	0.977	4.86	692213	Homo sapiens	small nucleolar RNA, C/D box 110(SNORD110)	Snord110
NR_003090	1.99	0.146	3.96	4336	Homo sapiens	myelin-associated oligodendrocyte basic protein(MOBP)	MOBP
NR_003102	0.52	0.333	656.37	25913	Homo sapiens	protection of telomeres 1(POT1)	POT1
NR_003103	0.47	0.419	1715.26	25913	Homo sapiens	protection of telomeres 1(POT1)	POT1
NR_003105	2.06	0.082	4971.91	55055	Homo sapiens	zwilch kinetochore protein(ZWILCH)	ZWILCH
NR_003109	0.34	0.547	475.66	54952	Homo sapiens	tRNA selenocysteine 1 associated protein 1(TRNAU1AP)	TRNAU1AP
NR_003110	0.13	0.74	977.7	643253	Homo sapiens	chaperonin containing TCP1 subunit 6 pseudogene 1(CCT6P1)	CCT6P1
NR_003127	0.41	0.79	2209.17	147947	Homo sapiens	zinc finger protein 542, pseudogene(ZNF542P)	ZNF542P
NR_003129	0.19	0.612	9967.26	286140	Homo sapiens	ring finger protein 5 pseudogene 1(RNF5P1)	RNF5P1
NR_003129	0.2	0.589	18249.67	286140	Homo sapiens	ring finger protein 5 pseudogene 1(RNF5P1)	RNF5P1
NR_003135	1.02	0.0742	1074.28	645455	Homo sapiens	centrosomal protein 170 pseudogene 1(CEP170P1)	CEP170P1
NR_003136	0.16	0.609	2342.43	692224	Homo sapiens	FBXO22 antisense RNA 1(FBXO22-AS1)	FBXO22-AS1
NR_003140	0.87	0.347	1.83	692233	Homo sapiens	small nucleolar RNA, C/D box 117(SNORD117)	SNORD117
NR_003144	0.69	0.135	6532.4	723972	Homo sapiens	acidic nuclear phosphoprotein 32 family member A pseudogene 1(ANP32AP1)	ANP32AP1
NR_003189	0.74	0.46	1102.46	767557	Homo sapiens	SYS1-DBNDD2 readthrough (NMD candidate)(SYS1-DBNDD2)	SYS1-DBNDD2
NR_003228	0.06	0.949	183.58	172	Homo sapiens	AFG3 like matrix AAA peptidase subunit 1, pseudogene(AFG3L1P)	AFG3L1P
NR_003249	0.62	0.34	21119.27	9987	Homo sapiens	heterogeneous nuclear ribonucleoprotein D like(HNRNPDL)	HNRNPDL
NR_003254	0.04	0.986	1.62	100132596	Homo sapiens	Xg pseudogene, Y-linked 2(XGY2)	XGY2
NR_003255	0.24	0.714	9265.01	9383	Homo sapiens	TSIX transcript, XIST antisense RNA(TSIX)	Tsix
NR_003265	1.36	0.397	617.95	727956	Homo sapiens	succinate dehydrogenase complex flavoprotein subunit A pseudogene 2(SDHAP2)	SDHAP2
NR_003275	0.39	0.828	8.21	392196	Homo sapiens	ubiquitin specific peptidase 17-like family member 2 pseudogene(LOC392196)	LOC392196
NR_003276	0.07	0.959	13.68	51716	Homo sapiens	carboxylesterase 1 pseudogene 1(CES1P1)	CES1P1
NR_003277	0.84	0.118	6796.48	728643	Homo sapiens	heterogeneous nuclear ribonucleoprotein A1 pseudogene 33(HNRNPA1P33)	HNRNPA1P33
NR_003284	0.63	0.132	16743.33	647033	Homo sapiens	proliferation-associated 2G4 pseudogene 4(PA2G4P4)	PA2G4P4
NR_003316	1.25	0.347	2.38	100033413	Homo sapiens	small nucleolar RNA, C/D box 116-1(SNORD116-1)	SNORD116-1
NR_003317	1.12	0.347	2.18	100033414	Homo sapiens	small nucleolar RNA, C/D box 116-2(SNORD116-2)	SNORD116-2
NR_003325	0.05	0.98	2.45	100033422	Homo sapiens	small nucleolar RNA, C/D box 116-10(SNORD116-10)	SNORD116-10
NR_003329	1.2	0.347	2.3	100033426	Homo sapiens	small nucleolar RNA, C/D box 116-14(SNORD116-14)	SNORD116-14
NR_003335	0.39	0.787	642.08	100033432	Homo sapiens	small nucleolar RNA, C/D box 116-21(SNORD116-21)	SNORD116-21
NR_003367	1.21	0.282	17608.34	5820	Homo sapiens	Pvt1 oncogene (non-protein coding)(PVT1)	Pvt1
NR_003491	0.16	0.833	276.28	440823	Homo sapiens	myocardial infarction associated transcript (non-protein coding)(MIAT)	Miat
NR_003500	1.11	0.183	1373.29	441212	Homo sapiens	retinitis pigmentosa 9 pseudogene(RP9P)	RP9P
NR_003501	0.34	0.576	389.06	124454	Homo sapiens	glutamyl-tRNA synthetase 2, mitochondrial(EARS2)	EARS2
NR_003503	1.11	0.557	1914.43	645367	Homo sapiens	gamma-glutamyltransferase 8 pseudogene(GGT8P)	GGT8P
NR_003521	0.22	0.727	1438.54	339005	Homo sapiens	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3(WHAMMP3)	WHAMMP3
NR_003524	0.11	0.943	27.08	729668	Homo sapiens	golgin A2 pseudogene 6(GOLGA2P6)	GOLGA2P6
