From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_032854	1.31	0.148	957.19	84940	Homo sapiens	coronin 6(CORO6)	CORO6
NM_032858	4.37	0.225	20.63	84944	Homo sapiens	maelstrom spermatogenic transposon silencer(MAEL)	MAEL
NM_032860	1.69	0.0926	17941.12	84946	Homo sapiens	LTV1 ribosome biogenesis factor(LTV1)	LTV1
NM_032876	1.34	0.0712	73435.07	84962	Homo sapiens	ajuba LIM protein(AJUBA)	AJUBA
NM_032882	1.2	0.502	2735.51	84968	Homo sapiens	paraneoplastic Ma antigen family member 6A(PNMA6A)	PNMA6A
NM_032883	3.74	0.0586	2339.25	84969	Homo sapiens	TOX high mobility group box family member 2(TOX2)	TOX2
NM_032884	2.11	0.158	4.31	84970	Homo sapiens	chromosome 1 open reading frame 94(C1orf94)	C1ORF94
NM_032895	1.03	0.294	2367.39	84981	Homo sapiens	MIR22 host gene(MIR22HG)	Mir22hg
NM_032945	4.74	0.347	26.74	8771	Homo sapiens	TNF receptor superfamily member 6b(TNFRSF6B)	TNFRSF6B
NM_032947	1.18	0.194	15697.01	85027	Homo sapiens	small integral membrane protein 3(SMIM3)	SMIM3
NM_032957	6.82	0.347	113.04	51750	Homo sapiens	regulator of telomere elongation helicase 1(RTEL1)	RTEL1
NM_032977	1.96	0.399	480.72	843	Homo sapiens	caspase 10(CASP10)	CASP10
NM_032978	1.15	0.224	1124.56	1837	Homo sapiens	dystrobrevin alpha(DTNA)	DTNA
NM_033004	7.48	0.234	2546.31	22861	Homo sapiens	NLR family pyrin domain containing 1(NLRP1)	NLRP1
NM_033006	8.02	0.182	3243.35	22861	Homo sapiens	NLR family pyrin domain containing 1(NLRP1)	NLRP1
NM_033007	8.35	0.195	2321.51	22861	Homo sapiens	NLR family pyrin domain containing 1(NLRP1)	NLRP1
NM_033008	1.24	0.173	1642.73	57060	Homo sapiens	poly(rC) binding protein 4(PCBP4)	PCBP4
NM_033009	1.69	0.108	743.4	57060	Homo sapiens	poly(rC) binding protein 4(PCBP4)	PCBP4
NM_033010	1.18	0.119	1197.88	57060	Homo sapiens	poly(rC) binding protein 4(PCBP4)	PCBP4
NM_033011	3.04	0.0763	1082.44	5327	Homo sapiens	plasminogen activator, tissue type(PLAT)	PLAT
NM_033023	1.78	0.197	31226.53	5154	Homo sapiens	platelet derived growth factor subunit A(PDGFA)	PDGFA
NM_033031	1.83	0.482	2014.72	85417	Homo sapiens	cyclin B3(CCNB3)	CCNB3
NM_033032	5.31	0.259	39.78	728279	Homo sapiens	keratin associated protein 2-2(KRTAP2-2)	KRTAP2-2
NM_033034	1.68	0.0751	6381.54	85363	Homo sapiens	tripartite motif containing 5(TRIM5)	TRIM5
NM_033036	6.17	0.309	113.56	89792	Homo sapiens	galactose-3-O-sulfotransferase 3(GAL3ST3)	GAL3ST3
NM_033049	1.98	0.262	148.67	56667	Homo sapiens	mucin 13, cell surface associated(MUC13)	MUC13
NM_033050	4.35	0.128	20.45	56670	Homo sapiens	succinate receptor 1(SUCNR1)	SUCNR1
NM_033056	4	0.163	40.83	65217	Homo sapiens	protocadherin related 15(PCDH15)	PCDH15
NM_033061	2.32	0.141	4.98	100132476	Homo sapiens	keratin associated protein 4-7(KRTAP4-7)	KRTAP4-7
NM_033062	4.31	0.347	19.85	85291	Homo sapiens	keratin associated protein 4-2(KRTAP4-2)	KRTAP4-2
NM_033066	4.8	0.321	285.22	58538	Homo sapiens	membrane palmitoylated protein 4(MPP4)	MPP4
NM_033071	1.79	0.311	104.69	23345	Homo sapiens	spectrin repeat containing nuclear envelope protein 1(SYNE1)	SYNE1
NM_033100	4.07	0.319	57.31	92211	Homo sapiens	cadherin related family member 1(CDHR1)	CDHR1
NM_033125	1.23	0.141	2.35	85413	Homo sapiens	solute carrier family 22 member 16(SLC22A16)	SLC22A16
NM_033132	1.75	0.162	9021.25	85416	Homo sapiens	Zic family member 5(ZIC5)	ZIC5
NM_033135	1.73	0.167	441.94	80310	Homo sapiens	platelet derived growth factor D(PDGFD)	PDGFD
NM_033136	1.08	0.344	71.74	2246	Homo sapiens	fibroblast growth factor 1(FGF1)	FGF1
NM_033138	7.26	0.27	32907	800	Homo sapiens	caldesmon 1(CALD1)	CALD1
NM_033140	2.79	0.275	9677.5	800	Homo sapiens	caldesmon 1(CALD1)	CALD1
NM_033157	4.64	0.12	20376.7	800	Homo sapiens	caldesmon 1(CALD1)	CALD1
NM_033179	7.16	0.329	143.38	79339	Homo sapiens	olfactory receptor family 51 subfamily B member 4(OR51B4)	OR51B4
NM_033180	3.5	0.338	26.03	79345	Homo sapiens	olfactory receptor family 51 subfamily B member 2 (gene/pseudogene)(OR51B2)	OR51B2
NM_033183	9.35	0.31	50.22	94115	Homo sapiens	chorionic gonadotropin beta subunit 8(CGB8)	CGB8
NM_033184	6.22	0.323	74.33	85294	Homo sapiens	keratin associated protein 2-4(KRTAP2-4)	Krtap2-4
NM_033195	1.21	0.277	40.67	92483	Homo sapiens	lactate dehydrogenase A like 6B(LDHAL6B)	LDHAL6B
NM_033199	5.39	0.198	7878.1	90226	Homo sapiens	urocortin 2(UCN2)	ucn2
NM_033200	1.07	0.151	21653.03	91289	Homo sapiens	lipase maturation factor 2(LMF2)	LMF2
NM_033201	3.05	0.108	13384.28	89927	Homo sapiens	chromosome 16 open reading frame 45(C16orf45)	c16orf45
NM_033207	1.19	0.347	0.44	93377	Homo sapiens	oligodendrocytic myelin paranodal and inner loop protein(OPALIN)	OPALIN
NM_033210	3.29	0.066	1266.23	91392	Homo sapiens	zinc finger protein 502(ZNF502)	ZNF502
NM_033221	1.32	0.0972	829.63	9830	Homo sapiens	tripartite motif containing 14(TRIM14)	TRIM14
NM_033227	2.17	0.377	329.86	373	Homo sapiens	tripartite motif containing 23(TRIM23)	TRIM23
NM_033228	1.79	0.376	213.67	373	Homo sapiens	tripartite motif containing 23(TRIM23)	TRIM23
NM_033238	1.8	0.0581	9856.59	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_033239	1.45	0.116	4201.59	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_033240	1.12	0.323	3358.6	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_033244	1.99	0.157	4718.93	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_033247	1.05	0.152	216.29	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_033249	1.52	0.242	2670.72	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_033250	2.07	0.0507	4619.52	5371	Homo sapiens	promyelocytic leukemia(PML)	PML
NM_033255	2.58	0.323	1211.02	94240	Homo sapiens	epithelial stromal interaction 1(EPSTI1)	EPSTI1
NM_033260	5.72	0.0897	6594.37	94234	Homo sapiens	forkhead box Q1(FOXQ1)	FOXQ1
NM_033267	4.39	0.368	282475.9	153572	Homo sapiens	iroquois homeobox 2(IRX2)	IRX2
NM_033274	3.84	0.214	12549.95	8728	Homo sapiens	ADAM metallopeptidase domain 19(ADAM19)	ADAM19
NM_033282	2.5	0.347	5.65	94233	Homo sapiens	opsin 4(OPN4)	OPN4
NM_033286	1.26	0.0602	14536.78	90417	Homo sapiens	kinetochore localized astrin/SPAG5 binding protein(KNSTRN)	KNSTRN
NM_033290	1.74	0.23	1713.19	4281	Homo sapiens	midline 1(MID1)	MID1
NM_033292	4.58	0.321	249.34	834	Homo sapiens	caspase 1(CASP1)	CASP1
NM_033293	2.51	0.337	59.35	834	Homo sapiens	caspase 1(CASP1)	CASP1
NM_033294	4.07	0.344	27.01	834	Homo sapiens	caspase 1(CASP1)	CASP1
NM_033295	4.42	0.313	32.28	834	Homo sapiens	caspase 1(CASP1)	CASP1
NM_033306	1.87	0.141	795.39	837	Homo sapiens	caspase 4(CASP4)	CASP4
NM_033310	7.45	0.347	175.46	50801	Homo sapiens	potassium two pore domain channel subfamily K member 4(KCNK4)	KCNK4
NM_033337	1.94	0.255	24.09	859	Homo sapiens	caveolin 3(CAV3)	CAV3
NM_033342	1.46	0.364	1554.56	81786	Homo sapiens	tripartite motif containing 7(TRIM7)	TRIM7
NM_033356	2.79	0.157	5370.72	841	Homo sapiens	caspase 8(CASP8)	casp8
NM_033389	4.31	0.121	3503.02	85464	Homo sapiens	slingshot protein phosphatase 2(SSH2)	SSH2
NM_033390	2.33	0.0581	4538.91	85463	Homo sapiens	zinc finger CCCH-type containing 12C(ZC3H12C)	ZC3H12C
NM_033430	1.35	0.335	1264.2	8654	Homo sapiens	phosphodiesterase 5A(PDE5A)	PDE5A
NM_033440	1.23	0.347	2.35	63036	Homo sapiens	chymotrypsin like elastase family member 2A(CELA2A)	CELA2A
NM_033448	1.41	0.493	5.78	112802	Homo sapiens	keratin 71(KRT71)	KRT71
NM_033453	1.18	0.0928	10796.97	3704	Homo sapiens	inosine triphosphatase(ITPA)	ITPA
NM_033482	1.13	0.596	69.47	94026	Homo sapiens	POM121 transmembrane nucleoporin like 2(POM121L2)	POM121L2
NM_033496	1.23	0.29	8857.34	3098	Homo sapiens	hexokinase 1(HK1)	HK1
NM_033500	1	0.221	3398.72	3098	Homo sapiens	hexokinase 1(HK1)	HK1
NM_033514	4.22	0.117	1145.08	96626	Homo sapiens	LIM zinc finger domain containing 3(LIMS3)	LIMS3
NM_033514	6.78	0.129	110.06	96626	Homo sapiens	LIM zinc finger domain containing 3(LIMS3)	LIMS3
NM_033515	3	0.07	37343.94	93663	Homo sapiens	Rho GTPase activating protein 18(ARHGAP18)	arhgap18
NM_033554	5.03	0.349	514.46	3113	Homo sapiens	major histocompatibility complex, class II, DP alpha 1(HLA-DPA1)	HLA-DPA1
NM_033641	7.15	0.329	7462.43	1288	Homo sapiens	collagen type IV alpha 6 chain(COL4A6)	COL4A6
NM_033655	4.8	0.179	4067.66	79937	Homo sapiens	contactin associated protein-like 3(CNTNAP3)	CNTNAP3
NM_033661	1.19	0.21	2772.89	10785	Homo sapiens	WD repeat domain 4(WDR4)	WDR4
NM_033666	1.56	0.0781	6416.76	3688	Homo sapiens	integrin subunit beta 1(ITGB1)	ITGB1
NM_033667	1.65	0.231	10253.96	3688	Homo sapiens	integrin subunit beta 1(ITGB1)	ITGB1
NM_052828	1.53	0.412	3.05	10107	Homo sapiens	tripartite motif containing 10(TRIM10)	TRIM10
NM_052854	1.81	0.0968	56670.86	90993	Homo sapiens	cAMP responsive element binding protein 3 like 1(CREB3L1)	CREB3L1
NM_052860	1.12	0.406	6198.38	91975	Homo sapiens	zinc finger protein 300(ZNF300)	ZNF300
NM_052862	4.52	0.26	100.33	92241	Homo sapiens	RCSD domain containing 1(RCSD1)	RCSD1
NM_052866	11.28	0.11	1679.15	92949	Homo sapiens	ADAMTS like 1(ADAMTSL1)	ADAMTSL1
NM_052867	7.78	0.156	3983.66	259232	Homo sapiens	sodium leak channel, non-selective(NALCN)	NALCN
NM_052877	1.06	0.102	8762.38	112950	Homo sapiens	mediator complex subunit 8(MED8)	MED8
NM_052889	3.32	0.358	198.09	114769	Homo sapiens	caspase recruitment domain family member 16(CARD16)	CARD16
NM_052898	1.95	0.493	10.47	114786	Homo sapiens	XK related 4(XKR4)	XKR4
NM_052899	1.4	0.139	29106.29	114787	Homo sapiens	G protein regulated inducer of neurite outgrowth 1(GPRIN1)	GPRIN1
NM_052900	1.3	0.298	68.08	114788	Homo sapiens	CUB and Sushi multiple domains 3(CSMD3)	CSMD3
NM_052906	1.12	0.518	25988.23	114794	Homo sapiens	extracellular leucine rich repeat and fibronectin type III domain containing 2(ELFN2)	ELFN2
NM_052907	1.3	0.428	369.33	114795	Homo sapiens	transmembrane protein 132B(TMEM132B)	TMEM132B
NM_052913	1.64	0.07	16.07	114801	Homo sapiens	transmembrane protein 200A(TMEM200A)	TMEM200A
NM_052917	6.25	0.167	11311.42	114805	Homo sapiens	polypeptide N-acetylgalactosaminyltransferase 13(GALNT13)	GALNT13
NM_052929	2.8	0.296	519.69	114827	Homo sapiens	forkhead associated phosphopeptide binding domain 1(FHAD1)	fhad1
NM_052933	1.19	0.237	29.39	114960	Homo sapiens	testis specific 13(TSGA13)	TSGA13
NM_052938	1.82	0.366	1.68	115350	Homo sapiens	Fc receptor like 1(FCRL1)	FCRL1
NM_052939	1.95	0.347	0.26	115352	Homo sapiens	Fc receptor like 3(FCRL3)	FCRL3
NM_052947	10.06	0.0939	22350.77	115701	Homo sapiens	alpha kinase 2(ALPK2)	ALPK2
NM_052953	4.74	0.347	26.64	116135	Homo sapiens	leucine rich repeat containing 3B(LRRC3B)	LRRC3B
NM_052954	5.69	0.343	590.7	116159	Homo sapiens	cysteine and tyrosine rich 1(CYYR1)	CYYR1
NM_053016	1.84	0.0682	4673.49	114299	Homo sapiens	paralemmin 2(PALM2)	PALM2
NM_053025	2.69	0.243	2941.32	4638	Homo sapiens	myosin light chain kinase(MYLK)	MYLK
NM_053026	5.64	0.246	6703.19	4638	Homo sapiens	myosin light chain kinase(MYLK)	MYLK
NM_053027	5.45	0.185	7312.89	4638	Homo sapiens	myosin light chain kinase(MYLK)	MYLK
NM_053028	6.36	0.181	6924.33	4638	Homo sapiens	myosin light chain kinase(MYLK)	MYLK
NM_053031	5.15	0.0836	2453.4	4638	Homo sapiens	myosin light chain kinase(MYLK)	MYLK
NM_053032	7.13	0.0771	2318.07	4638	Homo sapiens	myosin light chain kinase(MYLK)	MYLK
NM_053036	1.6	0.106	26.31	10886	Homo sapiens	neuropeptide FF receptor 2(NPFFR2)	NPFFR2
NM_053042	1.05	0.216	22063.42	85460	Homo sapiens	zinc finger protein 518B(ZNF518B)	ZNF518B
NM_053044	10.99	0.323	16851.29	94031	Homo sapiens	HtrA serine peptidase 3(HTRA3)	HTRA3
NM_053054	4.84	0.183	701.5	117144	Homo sapiens	cation channel sperm associated 1(CATSPER1)	CATSPER1
NM_053064	6.61	0.127	1107.06	54331	Homo sapiens	G protein subunit gamma 2(GNG2)	GNG2
NM_053279	2.47	0.0961	12508.56	83648	Homo sapiens	family with sequence similarity 167 member A(FAM167A)	FAM167A
NM_053281	1.62	0.347	0.33	117154	Homo sapiens	dachshund family transcription factor 2(DACH2)	DACH2
NM_054014	1.21	0.117	2445.87	2280	Homo sapiens	FK506 binding protein 1A(FKBP1A)	FKBP1A
NM_054021	1.14	0.347	2.21	83550	Homo sapiens	G protein-coupled receptor 101(GPR101)	GPR101
NM_054024	4.44	0.271	89.57	4253	Homo sapiens	melanoma inhibitory activity 2(MIA2)	mia2
NM_054028	1.72	0.165	27.39	83650	Homo sapiens	solute carrier family 35 member G5(SLC35G5)	SLC35G5
NM_054034	5.26	0.302	33645.96	2335	Homo sapiens	fibronectin 1(FN1)	FN1
NM_054110	6.92	0.133	3211.13	117248	Homo sapiens	polypeptide N-acetylgalactosaminyltransferase 15(GALNT15)	GALNT15
NM_054111	7.32	0.349	1519.51	117283	Homo sapiens	inositol hexakisphosphate kinase 3(IP6K3)	IP6K3
NM_057090	3.25	0.37	4425.53	9048	Homo sapiens	artemin(ARTN)	ARTN
NM_057159	2	0.0685	3267.03	1902	Homo sapiens	lysophosphatidic acid receptor 1(LPAR1)	LPAR1
NM_057160	3.41	0.364	2000.84	9048	Homo sapiens	artemin(ARTN)	ARTN
NM_057162	7.44	0.169	1473.93	56062	Homo sapiens	kelch like family member 4(KLHL4)	KLHL4
NM_057164	10.33	0.327	125660.6	1293	Homo sapiens	collagen type VI alpha 3 chain(COL6A3)	COL6A3
NM_057165	7.54	0.212	47802.15	1293	Homo sapiens	collagen type VI alpha 3 chain(COL6A3)	COL6A3
NM_057166	10.42	0.331	742598.15	1293	Homo sapiens	collagen type VI alpha 3 chain(COL6A3)	COL6A3
NM_057167	7.28	0.135	57832.69	1293	Homo sapiens	collagen type VI alpha 3 chain(COL6A3)	COL6A3
NM_057179	8.15	0.0625	12840.15	117581	Homo sapiens	twist family bHLH transcription factor 2(TWIST2)	TWIST2
NM_058174	6.45	0.3	93325.75	1292	Homo sapiens	collagen type VI alpha 2 chain(COL6A2)	COL6A2
NM_058175	3.17	0.189	5786.08	1292	Homo sapiens	collagen type VI alpha 2 chain(COL6A2)	COL6A2
NM_058176	2.99	0.0696	148.49	9734	Homo sapiens	histone deacetylase 9(HDAC9)	HDAC9
NM_058177	2.88	0.0912	169.01	9734	Homo sapiens	histone deacetylase 9(HDAC9)	HDAC9
NM_058181	1.44	0.18	525.99	54059	Homo sapiens	ybeY metallopeptidase (putative)(YBEY)	YBEY
NM_058187	1.45	0.24	908.26	59271	Homo sapiens	eva-1 homolog C(EVA1C)	EVA1C
NM_058195	2.81	0.416	26735.74	1029	Homo sapiens	cyclin dependent kinase inhibitor 2A(CDKN2A)	CDKN2A
NM_058229	1.93	0.223	15097.43	114907	Homo sapiens	F-box protein 32(FBXO32)	FBXO32
NM_078468	1.08	0.13	16699.81	56647	Homo sapiens	BRCA2 and CDKN1A interacting protein(BCCIP)	BCCIP
NM_078471	1.37	0.0867	3656.94	399687	Homo sapiens	myosin XVIIIA(MYO18A)	MYO18A
NM_078476	1	0.172	7706.47	11120	Homo sapiens	butyrophilin subfamily 2 member A1(BTN2A1)	btn2a1
NM_078481	1.84	0.212	3353.64	976	Homo sapiens	adhesion G protein-coupled receptor E5(ADGRE5)	ADGRE5
NM_078488	5.74	0.306	32.67	8875	Homo sapiens	vanin 2(VNN2)	VNN2
NM_078626	2.7	0.154	18746.19	1031	Homo sapiens	cyclin dependent kinase inhibitor 2C(CDKN2C)	CDKN2C
NM_078629	1.22	0.0694	627.48	10943	Homo sapiens	male-specific lethal 3 homolog (Drosophila)(MSL3)	MSL3
NM_080282	1.22	0.269	299.74	10349	Homo sapiens	ATP binding cassette subfamily A member 10(ABCA10)	ABCA10
NM_080284	3.33	0.391	736.66	23460	Homo sapiens	ATP binding cassette subfamily A member 6(ABCA6)	ABCA6
NM_080385	3.58	0.326	11.97	93979	Homo sapiens	carboxypeptidase A5(CPA5)	CPA5
NM_080422	1.09	0.194	8170.37	5771	Homo sapiens	protein tyrosine phosphatase, non-receptor type 2(PTPN2)	PTPN2
NM_080429	2.96	0.205	7.79	89872	Homo sapiens	aquaporin 10(AQP10)	AQP10
NM_080430	1.93	0.152	13487.04	140606	Homo sapiens	selenoprotein M(SELENOM)	SELENOM
NM_080591	1.78	0.46	181.82	5742	Homo sapiens	prostaglandin-endoperoxide synthase 1(PTGS1)	PTGS1
NM_080607	4.01	0.35	10774	128434	Homo sapiens	V-set and transmembrane domain containing 2 like(VSTM2L)	VSTM2L
NM_080612	3.43	0.222	92.69	139716	Homo sapiens	GRB2 associated binding protein 3(GAB3)	GAB3
NM_080628	1.66	0.0898	645.86	140711	Homo sapiens	TBC/LysM-associated domain containing 2(TLDC2)	TLDC2
NM_080630	2.31	0.225	6.57	1301	Homo sapiens	collagen type XI alpha 1 chain(COL11A1)	COL11A1
NM_080657	1.65	0.468	2165.73	91543	Homo sapiens	radical S-adenosyl methionine domain containing 2(RSAD2)	RSAD2
NM_080671	2.29	0.389	12762.04	23704	Homo sapiens	potassium voltage-gated channel subfamily E regulatory subunit 4(KCNE4)	KCNE4
NM_080717	1.2	0.341	5.64	6910	Homo sapiens	T-box 5(TBX5)	TBX5
NM_080718	6.8	0.347	0.01	6910	Homo sapiens	T-box 5(TBX5)	TBX5
NM_080722	4.96	0.0903	1897.04	140766	Homo sapiens	ADAM metallopeptidase with thrombospondin type 1 motif 14(ADAMTS14)	ADAMTS14
NM_080731	1.15	0.273	55.78	25900	Homo sapiens	intermediate filament family orphan 1(IFFO1)	IFFO1
NM_080739	5	0.361	35.11	128653	Homo sapiens	chromosome 20 open reading frame 141(C20orf141)	C20orf141
NM_080742	1.45	0.208	94.5	135152	Homo sapiens	beta-1,3-glucuronyltransferase 2(B3GAT2)	B3GAT2
NM_080743	2.28	0.248	994.19	135295	Homo sapiens	serine and arginine rich splicing factor 12(SRSF12)	SRSF12
NM_080764	2.46	0.352	2073.76	140883	Homo sapiens	zinc finger protein 280B(ZNF280B)	ZNF280B
NM_080792	3.29	0.309	12875	140885	Homo sapiens	signal regulatory protein alpha(SIRPA)	SIRPA
NM_080798	6.54	0.238	465.48	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080799	4.12	0.0571	93.42	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080800	7.79	0.313	1221.06	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080801	4.77	0.188	139.43	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080802	8.4	0.281	1637.25	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080803	9.15	0.302	2625.41	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080804	6.32	0.208	369.78	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080805	6.92	0.308	625.56	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080806	5.22	0.203	187.57	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080807	6.64	0.237	496.54	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080808	8.65	0.286	1818.91	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080809	8.4	0.276	1739.81	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080810	6.77	0.298	615.3	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080811	6.99	0.301	673.75	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080812	7.08	0.301	603.01	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080813	4.56	0.121	115.85	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080814	5.69	0.305	272.79	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080815	8.22	0.332	664.4	1305	Homo sapiens	collagen type XIII alpha 1 chain(COL13A1)	COL13A1
NM_080816	8.96	0.304	33.08	55423	Homo sapiens	signal regulatory protein gamma(SIRPG)	SIRPG
NM_080820	1.28	0.0626	27599.2	92675	Homo sapiens	D-tyrosyl-tRNA deacylase 1(DTD1)	DTD1
NM_080832	5.9	0.343	586.56	140886	Homo sapiens	poly(A) binding protein cytoplasmic 5(PABPC5)	PABPC5
NM_080838	8.29	0.127	2463.3	8840	Homo sapiens	WNT1 inducible signaling pathway protein 1(WISP1)	WISP1
NM_080871	1.45	0.347	0.37	136371	Homo sapiens	ankyrin repeat and SOCS box containing 10(ASB10)	ASB10
NM_080872	1.23	0.391	9.44	137970	Homo sapiens	unc-5 netrin receptor D(UNC5D)	UNC5D
NM_080874	5.34	0.223	188.55	140458	Homo sapiens	ankyrin repeat and SOCS box containing 5(ASB5)	ASB5
NM_080879	1.95	0.127	409.6	142684	Homo sapiens	RAB40A, member RAS oncogene family(RAB40A)	RAB40A
NM_080921	3.08	0.192	7.86	5788	Homo sapiens	protein tyrosine phosphatase, receptor type C(PTPRC)	PTPRC
NM_080922	4.62	0.227	23.28	5788	Homo sapiens	protein tyrosine phosphatase, receptor type C(PTPRC)	PTPRC
NM_080927	1.9	0.058	15284.16	131566	Homo sapiens	discoidin, CUB and LCCL domain containing 2(DCBLD2)	DCBLD2
NM_130385	3.73	0.373	131.51	10335	Homo sapiens	murine retrovirus integration site 1 homolog(MRVI1)	MRVI1
NM_130386	1.77	0.375	551.94	81035	Homo sapiens	collectin subfamily member 12(COLEC12)	COLEC12
NM_130388	6.03	0.142	65.2	142689	Homo sapiens	ankyrin repeat and SOCS box containing 12(ASB12)	ASB12
NM_130391	5.73	0.177	492.68	5789	Homo sapiens	protein tyrosine phosphatase, receptor type D(PTPRD)	PTPRD
NM_130392	7.46	0.163	446.88	5789	Homo sapiens	protein tyrosine phosphatase, receptor type D(PTPRD)	PTPRD
NM_130393	3.27	0.317	152.96	5789	Homo sapiens	protein tyrosine phosphatase, receptor type D(PTPRD)	PTPRD
NM_130435	1.77	0.113	1486.12	5791	Homo sapiens	protein tyrosine phosphatase, receptor type E(PTPRE)	PTPRE
NM_130436	1.36	0.359	1180.76	1859	Homo sapiens	dual specificity tyrosine phosphorylation regulated kinase 1A(DYRK1A)	DYRK1A
NM_130760	2.33	0.34	42.72	8174	Homo sapiens	mucosal vascular addressin cell adhesion molecule 1(MADCAM1)	MADCAM1
NM_130770	2.11	0.347	4.33	170572	Homo sapiens	5-hydroxytryptamine receptor 3C(HTR3C)	HTR3C
NM_130772	4.28	0.347	19.38	170591	Homo sapiens	S100 calcium binding protein Z(S100Z)	S100Z
NM_130776	2.79	0.199	6.91	170626	Homo sapiens	X antigen family member 3(XAGE3)	XAGE3
NM_130777	3.73	0.342	440.6	9502	Homo sapiens	X antigen family member 2(XAGE2)	XAGE2
NM_130777	3.77	0.353	368.55	9502	Homo sapiens	X antigen family member 2(XAGE2)	XAGE2
NM_130783	1.3	0.428	406.6	90139	Homo sapiens	tetraspanin 18(TSPAN18)	TSPAN18
NM_130798	1.29	0.242	2489.44	8773	Homo sapiens	synaptosome associated protein 23(SNAP23)	SNAP23
NM_130806	4.08	0.124	16.95	122042	Homo sapiens	relaxin/insulin like family peptide receptor 2(RXFP2)	RXFP2
NM_130811	2.2	0.134	102.87	6616	Homo sapiens	synaptosome associated protein 25(SNAP25)	SNAP25
NM_130830	1.67	0.332	931.81	131578	Homo sapiens	leucine rich repeat containing 15(LRRC15)	LRRC15
NM_130843	1.04	0.534	203.09	5799	Homo sapiens	protein tyrosine phosphatase, receptor type N2(PTPRN2)	PTPRN2
NM_130846	2.25	0.137	161.7	5801	Homo sapiens	protein tyrosine phosphatase, receptor type R(PTPRR)	PTPRR
NM_130851	1.14	0.212	1108.82	652	Homo sapiens	bone morphogenetic protein 4(BMP4)	BMP4
NM_133179	4.31	0.251	19.85	170626	Homo sapiens	X antigen family member 3(XAGE3)	XAGE3
NM_133262	2.53	0.347	5.78	127124	Homo sapiens	ATPase H+ transporting V1 subunit G3(ATP6V1G3)	ATP6V1G3
NM_133267	1.09	0.512	7.13	170825	Homo sapiens	GS homeobox 2(GSX2)	GSX2
NM_133269	5.24	0.33	37.89	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133271	3.87	0.285	14.62	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133272	6.17	0.338	72.24	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133273	4.19	0.31	18.2	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133274	4.31	0.283	19.81	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133277	3.45	0.284	10.9	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133278	5.52	0.331	45.97	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133279	4.2	0.346	18.36	2204	Homo sapiens	Fc fragment of IgA receptor(FCAR)	FCAR
NM_133326	2.27	0.347	4.82	127124	Homo sapiens	ATPase H+ transporting V1 subunit G3(ATP6V1G3)	ATP6V1G3
NM_133335	1.33	0.217	11407.52	7468	Homo sapiens	Wolf-Hirschhorn syndrome candidate 1(WHSC1)	whsc1
NM_133340	2.45	0.101	924.12	5884	Homo sapiens	RAD17 checkpoint clamp loader component(RAD17)	RAD17
NM_133343	1.33	0.265	3649.3	5884	Homo sapiens	RAD17 checkpoint clamp loader component(RAD17)	RAD17
